design,campaign,tree,cell,seconds
phase-400k,xprof-r4,174d27b,wall,1.361
phase-400k,xprof-r4,174d27b,ado_prescan,.121
phase-400k,xprof-r4,174d27b,ado_engine_call,1.094
phase-400k,xprof-r4,174d27b,p_setup,.35
phase-400k,xprof-r4,174d27b,p_buckets,.219
phase-400k,xprof-r4,174d27b,p_fit,.2280000000000001
phase-400k,xprof-r4,174d27b,p_ifasm,.0960000000000001
phase-400k,xprof-r4,174d27b,p_store,.003
phase-400k,xprof-r4,174d27b,p_cluster,0
phase-400k,xprof-r4,174d27b,p_boot,0
phase-400k,xprof-r4,174d27b,p_agg,0
phase-400k,xprof-r4,174d27b,x_driver,1.082
phase-400k,xprof-r4,174d27b,x_settle,.125
phase-400k,xprof-r4,174d27b,x_layout,.201
phase-400k,xprof-r4,174d27b,x_probs_alloc,.024
phase-400k,xprof-r4,174d27b,x_buckets_grid,.219
phase-400k,xprof-r4,174d27b,x_cell_slice,.013
phase-400k,xprof-r4,174d27b,x_cell_rows,.1060000000000001
phase-400k,xprof-r4,f1-repaired,wall,1.342
phase-400k,xprof-r4,f1-repaired,ado_prescan,.121
phase-400k,xprof-r4,f1-repaired,ado_engine_call,1.083
phase-400k,xprof-r4,f1-repaired,p_setup,.353
phase-400k,xprof-r4,f1-repaired,p_buckets,.215
phase-400k,xprof-r4,f1-repaired,p_fit,.2330000000000001
phase-400k,xprof-r4,f1-repaired,p_ifasm,.0890000000000001
phase-400k,xprof-r4,f1-repaired,p_store,.004
phase-400k,xprof-r4,f1-repaired,p_cluster,0
phase-400k,xprof-r4,f1-repaired,p_boot,0
phase-400k,xprof-r4,f1-repaired,p_agg,0
phase-400k,xprof-r4,f1-repaired,x_driver,1.003
phase-400k,xprof-r4,f1-repaired,x_settle,.125
phase-400k,xprof-r4,f1-repaired,x_layout,.203
phase-400k,xprof-r4,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r4,f1-repaired,x_buckets_grid,.215
phase-400k,xprof-r4,f1-repaired,x_cell_slice,.005
phase-400k,xprof-r4,f1-repaired,x_cell_rows,.1050000000000001
phase-400k,xprof-r4,f1-repaired,wall,1.348
phase-400k,xprof-r4,f1-repaired,ado_prescan,.122
phase-400k,xprof-r4,f1-repaired,ado_engine_call,1.086
phase-400k,xprof-r4,f1-repaired,p_setup,.351
phase-400k,xprof-r4,f1-repaired,p_buckets,.216
phase-400k,xprof-r4,f1-repaired,p_fit,.2270000000000001
phase-400k,xprof-r4,f1-repaired,p_ifasm,.0920000000000001
phase-400k,xprof-r4,f1-repaired,p_store,.003
phase-400k,xprof-r4,f1-repaired,p_cluster,0
phase-400k,xprof-r4,f1-repaired,p_boot,0
phase-400k,xprof-r4,f1-repaired,p_agg,0
phase-400k,xprof-r4,f1-repaired,x_driver,1.01
phase-400k,xprof-r4,f1-repaired,x_settle,.124
phase-400k,xprof-r4,f1-repaired,x_layout,.201
phase-400k,xprof-r4,f1-repaired,x_probs_alloc,.026
phase-400k,xprof-r4,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r4,f1-repaired,x_cell_slice,.009
phase-400k,xprof-r4,f1-repaired,x_cell_rows,.1140000000000001
phase-400k,xprof-r4,f1-repaired,wall,1.402
phase-400k,xprof-r4,f1-repaired,ado_prescan,.121
phase-400k,xprof-r4,f1-repaired,ado_engine_call,1.142
phase-400k,xprof-r4,f1-repaired,p_setup,.351
phase-400k,xprof-r4,f1-repaired,p_buckets,.217
phase-400k,xprof-r4,f1-repaired,p_fit,.2350000000000001
phase-400k,xprof-r4,f1-repaired,p_ifasm,.103
phase-400k,xprof-r4,f1-repaired,p_store,.003
phase-400k,xprof-r4,f1-repaired,p_cluster,0
phase-400k,xprof-r4,f1-repaired,p_boot,0
phase-400k,xprof-r4,f1-repaired,p_agg,0
phase-400k,xprof-r4,f1-repaired,x_driver,1.064
phase-400k,xprof-r4,f1-repaired,x_settle,.125
phase-400k,xprof-r4,f1-repaired,x_layout,.201
phase-400k,xprof-r4,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r4,f1-repaired,x_buckets_grid,.218
phase-400k,xprof-r4,f1-repaired,x_cell_slice,.015
phase-400k,xprof-r4,f1-repaired,x_cell_rows,.1410000000000001
phase-400k,xprof-r4,f1-repaired,wall,1.358
phase-400k,xprof-r4,f1-repaired,ado_prescan,.118
phase-400k,xprof-r4,f1-repaired,ado_engine_call,1.105
phase-400k,xprof-r4,f1-repaired,p_setup,.35
phase-400k,xprof-r4,f1-repaired,p_buckets,.221
phase-400k,xprof-r4,f1-repaired,p_fit,.2340000000000001
phase-400k,xprof-r4,f1-repaired,p_ifasm,.0970000000000001
phase-400k,xprof-r4,f1-repaired,p_store,.003
phase-400k,xprof-r4,f1-repaired,p_cluster,0
phase-400k,xprof-r4,f1-repaired,p_boot,0
phase-400k,xprof-r4,f1-repaired,p_agg,0
phase-400k,xprof-r4,f1-repaired,x_driver,1.026
phase-400k,xprof-r4,f1-repaired,x_settle,.125
phase-400k,xprof-r4,f1-repaired,x_layout,.201
phase-400k,xprof-r4,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r4,f1-repaired,x_buckets_grid,.223
phase-400k,xprof-r4,f1-repaired,x_cell_slice,.014
phase-400k,xprof-r4,f1-repaired,x_cell_rows,.1070000000000001
phase-400k,xprof-r5,f1-repaired,wall,1.338
phase-400k,xprof-r5,f1-repaired,ado_prescan,.12
phase-400k,xprof-r5,f1-repaired,ado_engine_call,1.079
phase-400k,xprof-r5,f1-repaired,p_setup,.351
phase-400k,xprof-r5,f1-repaired,p_buckets,.211
phase-400k,xprof-r5,f1-repaired,p_fit,.2290000000000001
phase-400k,xprof-r5,f1-repaired,p_ifasm,.0900000000000001
phase-400k,xprof-r5,f1-repaired,p_store,.003
phase-400k,xprof-r5,f1-repaired,p_cluster,0
phase-400k,xprof-r5,f1-repaired,p_boot,0
phase-400k,xprof-r5,f1-repaired,p_agg,0
phase-400k,xprof-r5,f1-repaired,x_driver,1
phase-400k,xprof-r5,f1-repaired,x_settle,.125
phase-400k,xprof-r5,f1-repaired,x_layout,.2
phase-400k,xprof-r5,f1-repaired,x_probs_alloc,.026
phase-400k,xprof-r5,f1-repaired,x_buckets_grid,.211
phase-400k,xprof-r5,f1-repaired,x_cell_slice,.008
phase-400k,xprof-r5,f1-repaired,x_cell_rows,.1100000000000001
phase-400k,xprof-r5,f1-repaired,wall,1.34
phase-400k,xprof-r5,f1-repaired,ado_prescan,.124
phase-400k,xprof-r5,f1-repaired,ado_engine_call,1.078
phase-400k,xprof-r5,f1-repaired,p_setup,.35
phase-400k,xprof-r5,f1-repaired,p_buckets,.214
phase-400k,xprof-r5,f1-repaired,p_fit,.2340000000000002
phase-400k,xprof-r5,f1-repaired,p_ifasm,.086
phase-400k,xprof-r5,f1-repaired,p_store,.003
phase-400k,xprof-r5,f1-repaired,p_cluster,0
phase-400k,xprof-r5,f1-repaired,p_boot,0
phase-400k,xprof-r5,f1-repaired,p_agg,0
phase-400k,xprof-r5,f1-repaired,x_driver,1.002
phase-400k,xprof-r5,f1-repaired,x_settle,.125
phase-400k,xprof-r5,f1-repaired,x_layout,.2
phase-400k,xprof-r5,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r5,f1-repaired,x_buckets_grid,.214
phase-400k,xprof-r5,f1-repaired,x_cell_slice,.011
phase-400k,xprof-r5,f1-repaired,x_cell_rows,.1060000000000001
phase-400k,xprof-r5,f1-repaired,wall,1.349
phase-400k,xprof-r5,f1-repaired,ado_prescan,.12
phase-400k,xprof-r5,f1-repaired,ado_engine_call,1.093
phase-400k,xprof-r5,f1-repaired,p_setup,.352
phase-400k,xprof-r5,f1-repaired,p_buckets,.22
phase-400k,xprof-r5,f1-repaired,p_fit,.2300000000000001
phase-400k,xprof-r5,f1-repaired,p_ifasm,.0950000000000001
phase-400k,xprof-r5,f1-repaired,p_store,.003
phase-400k,xprof-r5,f1-repaired,p_cluster,0
phase-400k,xprof-r5,f1-repaired,p_boot,0
phase-400k,xprof-r5,f1-repaired,p_agg,0
phase-400k,xprof-r5,f1-repaired,x_driver,1.015
phase-400k,xprof-r5,f1-repaired,x_settle,.125
phase-400k,xprof-r5,f1-repaired,x_layout,.202
phase-400k,xprof-r5,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r5,f1-repaired,x_buckets_grid,.221
phase-400k,xprof-r5,f1-repaired,x_cell_slice,.007
phase-400k,xprof-r5,f1-repaired,x_cell_rows,.1060000000000001
phase-400k,xprof-r5,f1-repaired,wall,1.358
phase-400k,xprof-r5,f1-repaired,ado_prescan,.12
phase-400k,xprof-r5,f1-repaired,ado_engine_call,1.103
phase-400k,xprof-r5,f1-repaired,p_setup,.352
phase-400k,xprof-r5,f1-repaired,p_buckets,.214
phase-400k,xprof-r5,f1-repaired,p_fit,.2320000000000002
phase-400k,xprof-r5,f1-repaired,p_ifasm,.0940000000000001
phase-400k,xprof-r5,f1-repaired,p_store,.003
phase-400k,xprof-r5,f1-repaired,p_cluster,0
phase-400k,xprof-r5,f1-repaired,p_boot,0
phase-400k,xprof-r5,f1-repaired,p_agg,0
phase-400k,xprof-r5,f1-repaired,x_driver,1.028
phase-400k,xprof-r5,f1-repaired,x_settle,.125
phase-400k,xprof-r5,f1-repaired,x_layout,.201
phase-400k,xprof-r5,f1-repaired,x_probs_alloc,.026
phase-400k,xprof-r5,f1-repaired,x_buckets_grid,.214
phase-400k,xprof-r5,f1-repaired,x_cell_slice,.018
phase-400k,xprof-r5,f1-repaired,x_cell_rows,.1180000000000001
phase-400k,xprof-r5,174d27b,wall,1.336
phase-400k,xprof-r5,174d27b,ado_prescan,.122
phase-400k,xprof-r5,174d27b,ado_engine_call,1.075
phase-400k,xprof-r5,174d27b,p_setup,.355
phase-400k,xprof-r5,174d27b,p_buckets,.211
phase-400k,xprof-r5,174d27b,p_fit,.2260000000000001
phase-400k,xprof-r5,174d27b,p_ifasm,.0900000000000001
phase-400k,xprof-r5,174d27b,p_store,.003
phase-400k,xprof-r5,174d27b,p_cluster,0
phase-400k,xprof-r5,174d27b,p_boot,0
phase-400k,xprof-r5,174d27b,p_agg,0
phase-400k,xprof-r5,174d27b,x_driver,1.064
phase-400k,xprof-r5,174d27b,x_settle,.126
phase-400k,xprof-r5,174d27b,x_layout,.205
phase-400k,xprof-r5,174d27b,x_probs_alloc,.025
phase-400k,xprof-r5,174d27b,x_buckets_grid,.211
phase-400k,xprof-r5,174d27b,x_cell_slice,.011
phase-400k,xprof-r5,174d27b,x_cell_rows,.099
phase-400k,xprof-r5,174d27b,wall,1.339
phase-400k,xprof-r5,174d27b,ado_prescan,.125
phase-400k,xprof-r5,174d27b,ado_engine_call,1.078
phase-400k,xprof-r5,174d27b,p_setup,.349
phase-400k,xprof-r5,174d27b,p_buckets,.212
phase-400k,xprof-r5,174d27b,p_fit,.2330000000000001
phase-400k,xprof-r5,174d27b,p_ifasm,.0900000000000001
phase-400k,xprof-r5,174d27b,p_store,.003
phase-400k,xprof-r5,174d27b,p_cluster,0
phase-400k,xprof-r5,174d27b,p_boot,0
phase-400k,xprof-r5,174d27b,p_agg,0
phase-400k,xprof-r5,174d27b,x_driver,1.069
phase-400k,xprof-r5,174d27b,x_settle,.126
phase-400k,xprof-r5,174d27b,x_layout,.199
phase-400k,xprof-r5,174d27b,x_probs_alloc,.024
phase-400k,xprof-r5,174d27b,x_buckets_grid,.212
phase-400k,xprof-r5,174d27b,x_cell_slice,.015
phase-400k,xprof-r5,174d27b,x_cell_rows,.1020000000000001
phase-400k,xprof-r5,174d27b,wall,1.349
phase-400k,xprof-r5,174d27b,ado_prescan,.121
phase-400k,xprof-r5,174d27b,ado_engine_call,1.087
phase-400k,xprof-r5,174d27b,p_setup,.349
phase-400k,xprof-r5,174d27b,p_buckets,.214
phase-400k,xprof-r5,174d27b,p_fit,.2330000000000001
phase-400k,xprof-r5,174d27b,p_ifasm,.0950000000000001
phase-400k,xprof-r5,174d27b,p_store,.003
phase-400k,xprof-r5,174d27b,p_cluster,0
phase-400k,xprof-r5,174d27b,p_boot,0
phase-400k,xprof-r5,174d27b,p_agg,0
phase-400k,xprof-r5,174d27b,x_driver,1.077
phase-400k,xprof-r5,174d27b,x_settle,.125
phase-400k,xprof-r5,174d27b,x_layout,.2
phase-400k,xprof-r5,174d27b,x_probs_alloc,.024
phase-400k,xprof-r5,174d27b,x_buckets_grid,.214
phase-400k,xprof-r5,174d27b,x_cell_slice,.009
phase-400k,xprof-r5,174d27b,x_cell_rows,.1060000000000001
phase-400k,xprof-r5,174d27b,wall,1.344
phase-400k,xprof-r5,174d27b,ado_prescan,.121
phase-400k,xprof-r5,174d27b,ado_engine_call,1.081
phase-400k,xprof-r5,174d27b,p_setup,.351
phase-400k,xprof-r5,174d27b,p_buckets,.214
phase-400k,xprof-r5,174d27b,p_fit,.2340000000000001
phase-400k,xprof-r5,174d27b,p_ifasm,.0880000000000001
phase-400k,xprof-r5,174d27b,p_store,.003
phase-400k,xprof-r5,174d27b,p_cluster,0
phase-400k,xprof-r5,174d27b,p_boot,0
phase-400k,xprof-r5,174d27b,p_agg,0
phase-400k,xprof-r5,174d27b,x_driver,1.071
phase-400k,xprof-r5,174d27b,x_settle,.125
phase-400k,xprof-r5,174d27b,x_layout,.202
phase-400k,xprof-r5,174d27b,x_probs_alloc,.024
phase-400k,xprof-r5,174d27b,x_buckets_grid,.214
phase-400k,xprof-r5,174d27b,x_cell_slice,.01
phase-400k,xprof-r5,174d27b,x_cell_rows,.1050000000000001
phase-400k,xprof-r6,174d27b,wall,1.329
phase-400k,xprof-r6,174d27b,ado_prescan,.121
phase-400k,xprof-r6,174d27b,ado_engine_call,1.07
phase-400k,xprof-r6,174d27b,p_setup,.348
phase-400k,xprof-r6,174d27b,p_buckets,.214
phase-400k,xprof-r6,174d27b,p_fit,.2280000000000001
phase-400k,xprof-r6,174d27b,p_ifasm,.0910000000000001
phase-400k,xprof-r6,174d27b,p_store,.004
phase-400k,xprof-r6,174d27b,p_cluster,0
phase-400k,xprof-r6,174d27b,p_boot,0
phase-400k,xprof-r6,174d27b,p_agg,0
phase-400k,xprof-r6,174d27b,x_driver,1.059
phase-400k,xprof-r6,174d27b,x_settle,.126
phase-400k,xprof-r6,174d27b,x_layout,.198
phase-400k,xprof-r6,174d27b,x_probs_alloc,.024
phase-400k,xprof-r6,174d27b,x_buckets_grid,.214
phase-400k,xprof-r6,174d27b,x_cell_slice,.009
phase-400k,xprof-r6,174d27b,x_cell_rows,.0980000000000001
phase-400k,xprof-r6,174d27b,wall,1.327
phase-400k,xprof-r6,174d27b,ado_prescan,.121
phase-400k,xprof-r6,174d27b,ado_engine_call,1.061
phase-400k,xprof-r6,174d27b,p_setup,.346
phase-400k,xprof-r6,174d27b,p_buckets,.21
phase-400k,xprof-r6,174d27b,p_fit,.2280000000000001
phase-400k,xprof-r6,174d27b,p_ifasm,.0900000000000001
phase-400k,xprof-r6,174d27b,p_store,.004
phase-400k,xprof-r6,174d27b,p_cluster,0
phase-400k,xprof-r6,174d27b,p_boot,0
phase-400k,xprof-r6,174d27b,p_agg,0
phase-400k,xprof-r6,174d27b,x_driver,1.051
phase-400k,xprof-r6,174d27b,x_settle,.125
phase-400k,xprof-r6,174d27b,x_layout,.199
phase-400k,xprof-r6,174d27b,x_probs_alloc,.022
phase-400k,xprof-r6,174d27b,x_buckets_grid,.21
phase-400k,xprof-r6,174d27b,x_cell_slice,.014
phase-400k,xprof-r6,174d27b,x_cell_rows,.0960000000000001
phase-400k,xprof-r6,174d27b,wall,1.327
phase-400k,xprof-r6,174d27b,ado_prescan,.121
phase-400k,xprof-r6,174d27b,ado_engine_call,1.069
phase-400k,xprof-r6,174d27b,p_setup,.348
phase-400k,xprof-r6,174d27b,p_buckets,.211
phase-400k,xprof-r6,174d27b,p_fit,.2310000000000001
phase-400k,xprof-r6,174d27b,p_ifasm,.087
phase-400k,xprof-r6,174d27b,p_store,.003
phase-400k,xprof-r6,174d27b,p_cluster,0
phase-400k,xprof-r6,174d27b,p_boot,0
phase-400k,xprof-r6,174d27b,p_agg,0
phase-400k,xprof-r6,174d27b,x_driver,1.059
phase-400k,xprof-r6,174d27b,x_settle,.125
phase-400k,xprof-r6,174d27b,x_layout,.201
phase-400k,xprof-r6,174d27b,x_probs_alloc,.022
phase-400k,xprof-r6,174d27b,x_buckets_grid,.211
phase-400k,xprof-r6,174d27b,x_cell_slice,.005
phase-400k,xprof-r6,174d27b,x_cell_rows,.1080000000000001
phase-400k,xprof-r6,174d27b,wall,1.336
phase-400k,xprof-r6,174d27b,ado_prescan,.12
phase-400k,xprof-r6,174d27b,ado_engine_call,1.079
phase-400k,xprof-r6,174d27b,p_setup,.347
phase-400k,xprof-r6,174d27b,p_buckets,.215
phase-400k,xprof-r6,174d27b,p_fit,.2300000000000001
phase-400k,xprof-r6,174d27b,p_ifasm,.0940000000000001
phase-400k,xprof-r6,174d27b,p_store,.003
phase-400k,xprof-r6,174d27b,p_cluster,0
phase-400k,xprof-r6,174d27b,p_boot,0
phase-400k,xprof-r6,174d27b,p_agg,0
phase-400k,xprof-r6,174d27b,x_driver,1.07
phase-400k,xprof-r6,174d27b,x_settle,.125
phase-400k,xprof-r6,174d27b,x_layout,.2
phase-400k,xprof-r6,174d27b,x_probs_alloc,.022
phase-400k,xprof-r6,174d27b,x_buckets_grid,.215
phase-400k,xprof-r6,174d27b,x_cell_slice,.009
phase-400k,xprof-r6,174d27b,x_cell_rows,.1060000000000001
phase-400k,xprof-r6,f1-repaired,wall,1.36
phase-400k,xprof-r6,f1-repaired,ado_prescan,.124
phase-400k,xprof-r6,f1-repaired,ado_engine_call,1.099
phase-400k,xprof-r6,f1-repaired,p_setup,.35
phase-400k,xprof-r6,f1-repaired,p_buckets,.214
phase-400k,xprof-r6,f1-repaired,p_fit,.2500000000000001
phase-400k,xprof-r6,f1-repaired,p_ifasm,.0910000000000001
phase-400k,xprof-r6,f1-repaired,p_store,.004
phase-400k,xprof-r6,f1-repaired,p_cluster,0
phase-400k,xprof-r6,f1-repaired,p_boot,0
phase-400k,xprof-r6,f1-repaired,p_agg,0
phase-400k,xprof-r6,f1-repaired,x_driver,1.022
phase-400k,xprof-r6,f1-repaired,x_settle,.124
phase-400k,xprof-r6,f1-repaired,x_layout,.201
phase-400k,xprof-r6,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r6,f1-repaired,x_buckets_grid,.214
phase-400k,xprof-r6,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r6,f1-repaired,x_cell_rows,.1040000000000001
phase-400k,xprof-r6,f1-repaired,wall,1.32
phase-400k,xprof-r6,f1-repaired,ado_prescan,.122
phase-400k,xprof-r6,f1-repaired,ado_engine_call,1.063
phase-400k,xprof-r6,f1-repaired,p_setup,.348
phase-400k,xprof-r6,f1-repaired,p_buckets,.208
phase-400k,xprof-r6,f1-repaired,p_fit,.2310000000000001
phase-400k,xprof-r6,f1-repaired,p_ifasm,.085
phase-400k,xprof-r6,f1-repaired,p_store,.003
phase-400k,xprof-r6,f1-repaired,p_cluster,0
phase-400k,xprof-r6,f1-repaired,p_boot,0
phase-400k,xprof-r6,f1-repaired,p_agg,0
phase-400k,xprof-r6,f1-repaired,x_driver,.984
phase-400k,xprof-r6,f1-repaired,x_settle,.124
phase-400k,xprof-r6,f1-repaired,x_layout,.201
phase-400k,xprof-r6,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r6,f1-repaired,x_buckets_grid,.208
phase-400k,xprof-r6,f1-repaired,x_cell_slice,.013
phase-400k,xprof-r6,f1-repaired,x_cell_rows,.0980000000000001
phase-400k,xprof-r6,f1-repaired,wall,1.329
phase-400k,xprof-r6,f1-repaired,ado_prescan,.119
phase-400k,xprof-r6,f1-repaired,ado_engine_call,1.073
phase-400k,xprof-r6,f1-repaired,p_setup,.351
phase-400k,xprof-r6,f1-repaired,p_buckets,.213
phase-400k,xprof-r6,f1-repaired,p_fit,.2270000000000001
phase-400k,xprof-r6,f1-repaired,p_ifasm,.0880000000000001
phase-400k,xprof-r6,f1-repaired,p_store,.003
phase-400k,xprof-r6,f1-repaired,p_cluster,0
phase-400k,xprof-r6,f1-repaired,p_boot,0
phase-400k,xprof-r6,f1-repaired,p_agg,0
phase-400k,xprof-r6,f1-repaired,x_driver,.997
phase-400k,xprof-r6,f1-repaired,x_settle,.126
phase-400k,xprof-r6,f1-repaired,x_layout,.202
phase-400k,xprof-r6,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r6,f1-repaired,x_buckets_grid,.213
phase-400k,xprof-r6,f1-repaired,x_cell_slice,.009
phase-400k,xprof-r6,f1-repaired,x_cell_rows,.1060000000000001
phase-400k,xprof-r6,f1-repaired,wall,1.343
phase-400k,xprof-r6,f1-repaired,ado_prescan,.12
phase-400k,xprof-r6,f1-repaired,ado_engine_call,1.087
phase-400k,xprof-r6,f1-repaired,p_setup,.349
phase-400k,xprof-r6,f1-repaired,p_buckets,.215
phase-400k,xprof-r6,f1-repaired,p_fit,.2330000000000001
phase-400k,xprof-r6,f1-repaired,p_ifasm,.0910000000000001
phase-400k,xprof-r6,f1-repaired,p_store,.003
phase-400k,xprof-r6,f1-repaired,p_cluster,0
phase-400k,xprof-r6,f1-repaired,p_boot,0
phase-400k,xprof-r6,f1-repaired,p_agg,0
phase-400k,xprof-r6,f1-repaired,x_driver,1.012
phase-400k,xprof-r6,f1-repaired,x_settle,.126
phase-400k,xprof-r6,f1-repaired,x_layout,.199
phase-400k,xprof-r6,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r6,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r6,f1-repaired,x_cell_slice,.007
phase-400k,xprof-r6,f1-repaired,x_cell_rows,.1150000000000001
phase-400k,xprof-r7,f1-repaired,wall,1.373
phase-400k,xprof-r7,f1-repaired,ado_prescan,.122
phase-400k,xprof-r7,f1-repaired,ado_engine_call,1.11
phase-400k,xprof-r7,f1-repaired,p_setup,.349
phase-400k,xprof-r7,f1-repaired,p_buckets,.212
phase-400k,xprof-r7,f1-repaired,p_fit,.2270000000000001
phase-400k,xprof-r7,f1-repaired,p_ifasm,.0990000000000001
phase-400k,xprof-r7,f1-repaired,p_store,.004
phase-400k,xprof-r7,f1-repaired,p_cluster,0
phase-400k,xprof-r7,f1-repaired,p_boot,0
phase-400k,xprof-r7,f1-repaired,p_agg,0
phase-400k,xprof-r7,f1-repaired,x_driver,1.031
phase-400k,xprof-r7,f1-repaired,x_settle,.125
phase-400k,xprof-r7,f1-repaired,x_layout,.201
phase-400k,xprof-r7,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r7,f1-repaired,x_buckets_grid,.212
phase-400k,xprof-r7,f1-repaired,x_cell_slice,.017
phase-400k,xprof-r7,f1-repaired,x_cell_rows,.1250000000000001
phase-400k,xprof-r7,f1-repaired,wall,1.368
phase-400k,xprof-r7,f1-repaired,ado_prescan,.122
phase-400k,xprof-r7,f1-repaired,ado_engine_call,1.106
phase-400k,xprof-r7,f1-repaired,p_setup,.354
phase-400k,xprof-r7,f1-repaired,p_buckets,.218
phase-400k,xprof-r7,f1-repaired,p_fit,.2310000000000001
phase-400k,xprof-r7,f1-repaired,p_ifasm,.101
phase-400k,xprof-r7,f1-repaired,p_store,.003
phase-400k,xprof-r7,f1-repaired,p_cluster,0
phase-400k,xprof-r7,f1-repaired,p_boot,0
phase-400k,xprof-r7,f1-repaired,p_agg,0
phase-400k,xprof-r7,f1-repaired,x_driver,1.026
phase-400k,xprof-r7,f1-repaired,x_settle,.124
phase-400k,xprof-r7,f1-repaired,x_layout,.204
phase-400k,xprof-r7,f1-repaired,x_probs_alloc,.026
phase-400k,xprof-r7,f1-repaired,x_buckets_grid,.219
phase-400k,xprof-r7,f1-repaired,x_cell_slice,.007
phase-400k,xprof-r7,f1-repaired,x_cell_rows,.1110000000000001
phase-400k,xprof-r7,f1-repaired,wall,1.361
phase-400k,xprof-r7,f1-repaired,ado_prescan,.122
phase-400k,xprof-r7,f1-repaired,ado_engine_call,1.102
phase-400k,xprof-r7,f1-repaired,p_setup,.353
phase-400k,xprof-r7,f1-repaired,p_buckets,.213
phase-400k,xprof-r7,f1-repaired,p_fit,.2370000000000001
phase-400k,xprof-r7,f1-repaired,p_ifasm,.094
phase-400k,xprof-r7,f1-repaired,p_store,.003
phase-400k,xprof-r7,f1-repaired,p_cluster,0
phase-400k,xprof-r7,f1-repaired,p_boot,0
phase-400k,xprof-r7,f1-repaired,p_agg,0
phase-400k,xprof-r7,f1-repaired,x_driver,1.025
phase-400k,xprof-r7,f1-repaired,x_settle,.125
phase-400k,xprof-r7,f1-repaired,x_layout,.203
phase-400k,xprof-r7,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r7,f1-repaired,x_buckets_grid,.214
phase-400k,xprof-r7,f1-repaired,x_cell_slice,.016
phase-400k,xprof-r7,f1-repaired,x_cell_rows,.1110000000000001
phase-400k,xprof-r7,f1-repaired,wall,1.381
phase-400k,xprof-r7,f1-repaired,ado_prescan,.122
phase-400k,xprof-r7,f1-repaired,ado_engine_call,1.12
phase-400k,xprof-r7,f1-repaired,p_setup,.354
phase-400k,xprof-r7,f1-repaired,p_buckets,.218
phase-400k,xprof-r7,f1-repaired,p_fit,.2370000000000001
phase-400k,xprof-r7,f1-repaired,p_ifasm,.1030000000000001
phase-400k,xprof-r7,f1-repaired,p_store,.003
phase-400k,xprof-r7,f1-repaired,p_cluster,0
phase-400k,xprof-r7,f1-repaired,p_boot,0
phase-400k,xprof-r7,f1-repaired,p_agg,0
phase-400k,xprof-r7,f1-repaired,x_driver,1.041
phase-400k,xprof-r7,f1-repaired,x_settle,.126
phase-400k,xprof-r7,f1-repaired,x_layout,.204
phase-400k,xprof-r7,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r7,f1-repaired,x_buckets_grid,.219
phase-400k,xprof-r7,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r7,f1-repaired,x_cell_rows,.1120000000000001
phase-400k,xprof-r7,174d27b,wall,1.33
phase-400k,xprof-r7,174d27b,ado_prescan,.121
phase-400k,xprof-r7,174d27b,ado_engine_call,1.069
phase-400k,xprof-r7,174d27b,p_setup,.353
phase-400k,xprof-r7,174d27b,p_buckets,.218
phase-400k,xprof-r7,174d27b,p_fit,.2240000000000001
phase-400k,xprof-r7,174d27b,p_ifasm,.0890000000000001
phase-400k,xprof-r7,174d27b,p_store,.004
phase-400k,xprof-r7,174d27b,p_cluster,0
phase-400k,xprof-r7,174d27b,p_boot,0
phase-400k,xprof-r7,174d27b,p_agg,0
